14.04.2017	18:25:59	20.20	46.50

14.04.2017	18:35:59	20.20	46.50

14.04.2017	18:45:59	20.20	46.60

14.04.2017	18:55:59	20.20	46.50

14.04.2017	19:05:59	20.20	46.60

14.04.2017	19:15:59	20.20	46.60

14.04.2017	19:25:59	20.20	46.70

14.04.2017	19:35:59	20.20	46.70

14.04.2017	19:46:00	20.20	46.70

14.04.2017	19:56:00	20.20	46.80

14.04.2017	20:06:00	20.20	46.80

14.04.2017	20:16:00	20.20	46.80

14.04.2017	20:26:00	20.10	46.80

14.04.2017	20:36:00	20.10	46.80

14.04.2017	20:46:00	20.10	46.80

14.04.2017	20:56:00	20.10	46.80

14.04.2017	21:06:00	20.10	46.90

14.04.2017	21:16:00	20.10	46.90

14.04.2017	21:26:00	20.10	46.90

14.04.2017	21:36:00	20.10	47.00

14.04.2017	21:46:00	20.10	47.00

14.04.2017	21:56:00	20.10	46.90

14.04.2017	22:06:00	20.10	47.00

14.04.2017	22:16:00	20.10	47.00

14.04.2017	22:26:00	20.10	47.10

14.04.2017	22:36:01	20.10	47.10

14.04.2017	22:46:01	20.10	47.10

14.04.2017	22:56:01	20.10	47.10

14.04.2017	23:06:01	20.10	47.10

14.04.2017	23:16:01	20.10	47.20

14.04.2017	23:26:01	20.10	47.20

14.04.2017	23:36:01	20.10	47.20

14.04.2017	23:46:01	20.10	47.20

14.04.2017	23:56:01	20.10	47.20

15.04.2017	00:06:01	20.10	47.30

15.04.2017	00:16:01	20.10	47.20

15.04.2017	00:26:01	20.10	47.30

15.04.2017	00:36:01	20.10	47.30

15.04.2017	00:46:01	20.10	47.30

15.04.2017	00:56:01	20.10	47.30

15.04.2017	01:06:01	20.00	47.30

15.04.2017	01:16:01	20.10	47.40

15.04.2017	01:26:01	20.10	47.40

15.04.2017	01:36:01	20.10	47.40

15.04.2017	01:46:01	20.10	47.40

15.04.2017	01:56:01	20.10	47.50

15.04.2017	02:06:02	20.10	47.50

15.04.2017	02:16:02	20.10	47.50

15.04.2017	02:26:02	20.10	47.50

15.04.2017	02:36:02	20.10	47.50

15.04.2017	02:46:02	20.10	47.50

15.04.2017	02:56:02	20.10	47.50

15.04.2017	03:06:02	20.10	47.50

15.04.2017	03:16:02	20.10	47.50

15.04.2017	03:26:02	20.10	47.60

15.04.2017	03:36:02	20.10	47.60

15.04.2017	03:46:02	20.10	47.50

15.04.2017	03:56:02	20.10	47.50

15.04.2017	04:06:02	20.10	47.50

15.04.2017	04:16:02	20.10	47.40

15.04.2017	04:26:02	20.10	47.50

15.04.2017	04:36:02	20.10	47.60

15.04.2017	04:46:02	20.10	47.60

15.04.2017	04:56:02	20.10	47.60

15.04.2017	05:06:02	20.10	47.50

15.04.2017	05:16:02	20.10	47.60

15.04.2017	05:26:03	20.10	47.60

15.04.2017	05:36:03	20.10	47.60

15.04.2017	05:46:03	20.10	47.70

15.04.2017	05:56:03	20.10	47.70

15.04.2017	06:06:03	20.10	47.80

15.04.2017	06:16:03	20.00	47.70

15.04.2017	06:26:03	20.10	47.90

15.04.2017	06:36:03	20.00	47.80

15.04.2017	06:46:03	20.10	48.00

15.04.2017	06:56:03	20.00	47.90

15.04.2017	07:06:03	20.00	47.90

15.04.2017	07:16:03	20.00	48.00

15.04.2017	07:26:03	20.00	48.00

15.04.2017	07:36:03	20.00	48.10

15.04.2017	07:46:03	20.00	48.00

15.04.2017	07:56:03	20.00	48.10

15.04.2017	08:06:04	20.00	48.00

15.04.2017	08:16:04	20.00	47.90

15.04.2017	08:26:04	20.00	47.90

15.04.2017	08:36:04	20.00	47.90

15.04.2017	08:46:04	20.00	47.70

15.04.2017	08:56:04	20.00	47.70

15.04.2017	09:06:04	20.00	47.70

15.04.2017	09:16:04	20.00	47.70

15.04.2017	09:26:04	20.00	47.70

15.04.2017	09:36:04	20.00	47.70

15.04.2017	09:46:04	20.00	47.80

15.04.2017	09:56:04	20.00	47.80

15.04.2017	10:06:04	20.00	47.80

15.04.2017	10:16:04	20.00	47.80

15.04.2017	10:26:04	20.00	47.90

15.04.2017	10:36:04	20.00	47.80

15.04.2017	10:46:04	20.00	47.90

15.04.2017	10:56:04	20.00	47.90

15.04.2017	11:06:04	20.00	47.90

15.04.2017	11:16:04	20.00	47.90

15.04.2017	11:26:04	20.00	47.90

15.04.2017	11:36:05	20.00	47.90

15.04.2017	11:46:05	20.00	47.90

15.04.2017	11:56:05	20.00	47.90

15.04.2017	12:06:05	20.00	47.90

15.04.2017	12:16:05	20.00	47.90

15.04.2017	12:26:05	20.00	47.90

15.04.2017	12:36:05	20.00	47.90

15.04.2017	12:46:05	20.10	48.00

15.04.2017	12:56:05	20.00	47.90

15.04.2017	13:06:05	20.00	47.90

15.04.2017	13:16:05	20.00	47.90

15.04.2017	13:26:05	20.00	47.90

15.04.2017	13:36:05	20.00	47.80

15.04.2017	13:46:05	20.00	47.90

15.04.2017	13:56:05	20.00	47.90

15.04.2017	14:06:05	20.00	47.80

15.04.2017	14:16:05	20.00	47.90

15.04.2017	14:26:05	20.00	47.90

15.04.2017	14:36:05	20.00	47.80

15.04.2017	14:46:05	20.10	48.00

15.04.2017	14:56:05	20.00	47.80

15.04.2017	15:06:06	20.00	47.90

15.04.2017	15:16:06	20.10	48.00

15.04.2017	15:26:06	20.00	47.90

15.04.2017	15:36:06	20.00	47.90

15.04.2017	15:46:06	20.00	47.90

15.04.2017	15:56:06	20.10	48.00

15.04.2017	16:06:06	20.00	47.90

15.04.2017	16:16:06	20.10	48.00

15.04.2017	16:26:06	20.10	48.00

15.04.2017	16:36:06	20.10	48.10

15.04.2017	16:46:06	20.10	48.00

15.04.2017	16:56:06	20.00	47.90

15.04.2017	17:06:06	20.10	48.10

15.04.2017	17:16:06	20.00	48.10

15.04.2017	17:26:06	20.00	48.00

15.04.2017	17:36:06	20.00	48.10

15.04.2017	17:46:06	20.00	48.10

15.04.2017	17:56:06	20.00	48.10

15.04.2017	18:06:07	20.00	48.20

15.04.2017	18:16:07	20.00	48.20

15.04.2017	18:26:07	20.00	48.20

15.04.2017	18:36:07	20.00	48.20

